53.0,-83.40965595286099, 0.0, 0, 5
54.5,-80.81157974150767, 0.0, 0, 5
57.5,-80.81157974150767, 0.0, 0, 5
50.0,-78.21350353015436, 0.0, 0, 5
53.0,-78.21350353015436, 0.0, 0, 5
56.0,-78.21350353015436, 0.0, 0, 5
59.0,-78.21350353015436, 0.0, 0, 5
51.5,-75.61542731880104, 0.0, 0, 5
54.5,-75.61542731880104, 0.0, 0, 5
57.5,-75.61542731880104, 0.0, 0, 5
60.5,-75.61542731880104, 0.0, 0, 5
63.5,-75.61542731880104, 0.0, 0, 5
47.0,-73.01735110744772, 0.0, 0, 5
50.0,-73.01735110744772, 0.0, 0, 5
53.0,-73.01735110744772, 0.0, 0, 5
56.0,-73.01735110744772, 0.0, 0, 5
59.0,-73.01735110744772, 0.0, 0, 5
62.0,-73.01735110744772, 0.0, 0, 5
65.0,-73.01735110744772, 0.0, 0, 5
48.5,-70.41927489609441, 0.0, 0, 5
51.5,-70.41927489609441, 0.0, 0, 5
54.5,-70.41927489609441, 0.0, 0, 5
57.5,-70.41927489609441, 0.0, 0, 5
60.5,-70.41927489609441, 0.0, 0, 5
63.5,-70.41927489609441, 0.0, 0, 5
66.5,-70.41927489609441, 0.0, 0, 5
69.5,-70.41927489609441, 0.0, 0, 5
44.0,-67.82119868474109, 0.0, 0, 5
47.0,-67.82119868474109, 0.0, 0, 5
50.0,-67.82119868474109, 0.0, 0, 5
53.0,-67.82119868474109, 0.0, 0, 5
56.0,-67.82119868474109, 0.0, 0, 5
59.0,-67.82119868474109, 0.0, 0, 5
62.0,-67.82119868474109, 0.0, 0, 5
65.0,-67.82119868474109, 0.0, 0, 5
68.0,-67.82119868474109, 0.0, 0, 5
71.0,-67.82119868474109, 0.0, 0, 5
48.5,-65.22312247338778, 0.0, 0, 5
51.5,-65.22312247338778, 0.0, 0, 5
54.5,-65.22312247338778, 0.0, 0, 5
57.5,-65.22312247338778, 0.0, 0, 5
60.5,-65.22312247338778, 0.0, 0, 5
63.5,-65.22312247338778, 0.0, 0, 5
66.5,-65.22312247338778, 0.0, 0, 5
69.5,-65.22312247338778, 0.0, 0, 5
72.5,-65.22312247338778, 0.0, 0, 5
75.5,-65.22312247338778, 0.0, 0, 5
50.0,-62.62504626203446, 0.0, 0, 5
53.0,-62.62504626203446, 0.0, 0, 5
56.0,-62.62504626203446, 0.0, 0, 5
59.0,-62.62504626203446, 0.0, 0, 5
62.0,-62.62504626203446, 0.0, 0, 5
65.0,-62.62504626203446, 0.0, 0, 5
68.0,-62.62504626203446, 0.0, 0, 5
71.0,-62.62504626203446, 0.0, 0, 5
74.0,-62.62504626203446, 0.0, 0, 5
54.5,-60.02697005068114, 0.0, 0, 5
57.5,-60.02697005068114, 0.0, 0, 5
60.5,-60.02697005068114, 0.0, 0, 5
63.5,-60.02697005068114, 0.0, 0, 5
66.5,-60.02697005068114, 0.0, 0, 5
69.5,-60.02697005068114, 0.0, 0, 5
72.5,-60.02697005068114, 0.0, 0, 5
75.5,-60.02697005068114, 0.0, 0, 5
78.5,-60.02697005068114, 0.0, 0, 5
56.0,-57.42889383932783, 0.0, 0, 5
59.0,-57.42889383932783, 0.0, 0, 5
62.0,-57.42889383932783, 0.0, 0, 5
65.0,-57.42889383932783, 0.0, 0, 5
68.0,-57.42889383932783, 0.0, 0, 5
71.0,-57.42889383932783, 0.0, 0, 5
74.0,-57.42889383932783, 0.0, 0, 5
77.0,-57.42889383932783, 0.0, 0, 5
60.5,-54.83081762797451, 0.0, 0, 5
63.5,-54.83081762797451, 0.0, 0, 5
66.5,-54.83081762797451, 0.0, 0, 5
69.5,-54.83081762797451, 0.0, 0, 5
72.5,-54.83081762797451, 0.0, 0, 5
75.5,-54.83081762797451, 0.0, 0, 5
62.0,-52.232741416621195, 0.0, 0, 5
65.0,-52.232741416621195, 0.0, 0, 5
68.0,-52.232741416621195, 0.0, 0, 5
71.0,-52.232741416621195, 0.0, 0, 5
66.5,-49.63466520526788, 0.0, 0, 5
